B,2,159,-9
B,3,0,-3
B,3,1,2
B,3,2,2
B,3,3,-9
B,3,4,4
B,3,5,8
B,3,6,6
B,3,7,-1
B,3,8,7
B,3,9,-5
B,3,10,-9
B,3,11,-9
B,3,12,-6
B,3,13,7
B,3,14,0
B,3,15,8
B,3,16,5
B,3,17,-3
B,3,18,-4
B,3,19,-7
B,3,20,-2
B,3,21,-8
B,3,22,0
B,3,23,-5
B,3,24,6
B,3,25,-7
B,3,26,6
B,3,27,6
B,3,28,-9
B,3,29,-7
B,3,30,9
B,3,31,-1
B,3,32,-3
B,3,33,-5
B,3,34,-4
B,3,35,3
B,3,36,-8
B,3,37,4
B,3,38,-9
B,3,39,8
B,3,40,-4
B,3,41,2
B,3,42,2
B,3,43,9
B,3,44,7
B,3,45,-1
B,3,46,-1
B,3,47,8
B,3,48,-2
B,3,49,-1
B,3,50,0
B,3,51,-2
B,3,52,-5
B,3,53,-3
B,3,54,-8
B,3,55,-2
B,3,56,8
B,3,57,-3
B,3,58,-2
B,3,59,1
B,3,60,1
B,3,61,-2
B,3,62,-9
B,3,63,-1
B,3,64,-4
B,3,65,-9
B,3,66,6
B,3,67,4
B,3,68,5
B,3,69,1
B,3,70,-4
B,3,71,1
B,3,72,0
B,3,73,-5
B,3,74,-3
B,3,75,-8
B,3,76,5
B,3,77,7
B,3,78,4
B,3,79,-5
B,3,80,6
B,3,81,2
B,3,82,-1
B,3,83,-4
B,3,84,-4
B,3,85,6
B,3,86,-3
B,3,87,5
B,3,88,0
B,3,89,-7
B,3,90,8
B,3,91,6
B,3,92,0
B,3,93,-6
B,3,94,-7
B,3,95,-1
B,3,96,2
B,3,97,9
B,3,98,8
B,3,99,6
B,3,100,3
B,3,101,4
B,3,102,3
B,3,103,-3
B,3,104,-5
B,3,105,7
B,3,106,0
B,3,107,-4
B,3,108,8
B,3,109,7
B,3,110,5
B,3,111,-1
B,3,112,8
B,3,113,-5
B,3,114,-8
B,3,115,0
B,3,116,2
B,3,117,8
B,3,118,-8
B,3,119,-3
B,3,120,8
B,3,121,4
B,3,122,-5
B,3,123,-3
B,3,124,1
B,3,125,1
B,3,126,2
B,3,127,-1
B,3,128,-6
B,3,129,4
B,3,130,2
B,3,131,-9
B,3,132,-6
B,3,133,5
B,3,134,3
B,3,135,-3
B,3,136,-2
B,3,137,-4
B,3,138,-9
B,3,139,5
B,3,140,2
B,3,141,-3
B,3,142,-3
B,3,143,9
B,3,144,6
B,3,145,-7
B,3,146,-4
B,3,147,3
B,3,148,8
B,3,149,0
B,3,150,9
B,3,151,-4
B,3,152,-3
B,3,153,3
B,3,154,0
B,3,155,-2
B,3,156,3
B,3,157,9
B,3,158,0
B,3,159,-3
B,4,0,8
B,4,1,6
B,4,2,-9
B,4,3,6
B,4,4,-4
B,4,5,1
B,4,6,5
B,4,7,5
B,4,8,-4
B,4,9,0
B,4,10,-9
B,4,11,7
B,4,12,-2
B,4,13,-7
B,4,14,8
B,4,15,-1
B,4,16,9
B,4,17,2
B,4,18,-4
B,4,19,-6
B,4,20,2
B,4,21,-7
B,4,22,4
B,4,23,5
B,4,24,-8
B,4,25,4
B,4,26,-9
B,4,27,-5
B,4,28,3
B,4,29,7
B,4,30,5
B,4,31,-8
B,4,32,-3
B,4,33,7
B,4,34,6
B,4,35,7
B,4,36,3
B,4,37,-1
B,4,38,7
B,4,39,3
B,4,40,-3
B,4,41,1
B,4,42,7
B,4,43,-5
B,4,44,-3
B,4,45,-7
B,4,46,0
B,4,47,-6
B,4,48,0
B,4,49,6
B,4,50,9
B,4,51,3
B,4,52,-6
B,4,53,3
B,4,54,2
B,4,55,1
B,4,56,-4
B,4,57,-8
B,4,58,9
B,4,59,-6
B,4,60,6
B,4,61,-8
B,4,62,-6
B,4,63,4
B,4,64,-4
B,4,65,1
B,4,66,6
B,4,67,7
B,4,68,9
B,4,69,-9
B,4,70,0
B,4,71,0
B,4,72,2
B,4,73,-7
B,4,74,-6
B,4,75,6
B,4,76,-9
B,4,77,3
B,4,78,2
B,4,79,7
B,4,80,5
B,4,81,-7
B,4,82,-9
B,4,83,5
B,4,84,0
B,4,85,2
B,4,86,2
B,4,87,3
B,4,88,-4
B,4,89,-3
B,4,90,3
B,4,91,-1
B,4,92,-5
B,4,93,-6
B,4,94,0
B,4,95,5
B,4,96,-5
B,4,97,0
B,4,98,6
B,4,99,7
B,4,100,2
B,4,101,4
B,4,102,-1
B,4,103,-6
B,4,104,5
B,4,105,1
B,4,106,-2
B,4,107,4
B,4,108,-6
B,4,109,-6
B,4,110,-6
B,4,111,6
B,4,112,5
B,4,113,1
B,4,114,-6
B,4,115,1
B,4,116,-7
B,4,117,-8
B,4,118,8
B,4,119,-8
B,4,120,2
B,4,121,3
B,4,122,-4
B,4,123,3
B,4,124,3
B,4,125,9
B,4,126,5
B,4,127,-3
B,4,128,9
B,4,129,-4
B,4,130,-2
B,4,131,-1
B,4,132,5
B,4,133,7
B,4,134,7
B,4,135,-3
B,4,136,-6
B,4,137,5
B,4,138,-6
B,4,139,8
B,4,140,1
B,4,141,8
B,4,142,4
B,4,143,9
B,4,144,-1
B,4,145,-5
B,4,146,-9
B,4,147,-4
B,4,148,1
B,4,149,6
B,4,150,-1
B,4,151,-9
B,4,152,2
B,4,153,9
B,4,154,-1
B,4,155,4
B,4,156,6
B,4,157,-9
B,4,158,6
B,4,159,-8
B,5,0,-8
B,5,1,7
B,5,2,2
B,5,3,8
B,5,4,6
B,5,5,5
B,5,6,-3
B,5,7,-9
B,5,8,0
B,5,9,-6
B,5,10,-6
B,5,11,-9
B,5,12,-1
B,5,13,-9
B,5,14,-3
B,5,15,-3
B,5,16,1
B,5,17,-8
B,5,18,1
B,5,19,-1
B,5,20,-1
B,5,21,2
B,5,22,7
B,5,23,-2
B,5,24,-6
B,5,25,8
B,5,26,-1
B,5,27,9
B,5,28,-2
B,5,29,4
B,5,30,-8
B,5,31,-6
B,5,32,7
B,5,33,1
B,5,34,7
B,5,35,4
B,5,36,6
B,5,37,1
B,5,38,5
B,5,39,0
B,5,40,-3
B,5,41,-1
B,5,42,6
B,5,43,3
B,5,44,4
B,5,45,9
B,5,46,-4
B,5,47,-1
B,5,48,-6
B,5,49,-5
B,5,50,-8
B,5,51,-2
B,5,52,6
B,5,53,-9
B,5,54,-9
B,5,55,6
B,5,56,0
B,5,57,-3
B,5,58,6
B,5,59,6
B,5,60,4
B,5,61,-9
B,5,62,-1
B,5,63,0
B,5,64,1
B,5,65,6
B,5,66,-6
B,5,67,-4
B,5,68,1
B,5,69,9
B,5,70,7
B,5,71,-4
B,5,72,3
B,5,73,-1
B,5,74,9
B,5,75,-8
B,5,76,5
B,5,77,6
B,5,78,0
B,5,79,-7
B,5,80,0
B,5,81,4
B,5,82,-2
B,5,83,-3
B,5,84,-5
B,5,85,2
B,5,86,3
B,5,87,1
B,5,88,-1
B,5,89,4
B,5,90,-6
B,5,91,-1
B,5,92,2
B,5,93,-9
B,5,94,-5
B,5,95,8
B,5,96,8
B,5,97,-1
B,5,98,7
B,5,99,-5
B,5,100,7
B,5,101,-4
B,5,102,-7
B,5,103,-4
B,5,104,6
B,5,105,2
B,5,106,4
B,5,107,-3
B,5,108,8
B,5,109,9
B,5,110,-6
B,5,111,-3
B,5,112,3
B,5,113,-9
B,5,114,4
B,5,115,-1
B,5,116,6
B,5,117,-7
B,5,118,-7
B,5,119,-7
B,5,120,-7
B,5,121,-2
B,5,122,-3
B,5,123,-1
B,5,124,2
B,5,125,-9
B,5,126,3
B,5,127,0
B,5,128,9
B,5,129,-1
B,5,130,-8
B,5,131,-9
B,5,132,-4
B,5,133,-2
B,5,134,-2
B,5,135,-1
B,5,136,4
B,5,137,-9
B,5,138,-8
B,5,139,6
B,5,140,0
B,5,141,-3
B,5,142,-9
B,5,143,-5
B,5,144,-7
B,5,145,-3
B,5,146,8
B,5,147,7
B,5,148,-1
B,5,149,3
B,5,150,5
B,5,151,-7
B,5,152,-9
B,5,153,-1
B,5,154,-3
B,5,155,-7
B,5,156,-9
B,5,157,-7
B,5,158,-8
B,5,159,-8
B,6,0,2
B,6,1,-2
B,6,2,-1
B,6,3,-3
B,6,4,-3
B,6,5,-1
B,6,6,2
B,6,7,7
B,6,8,-7
B,6,9,4
B,6,10,2
B,6,11,6
B,6,12,-4
B,6,13,-6
B,6,14,-1
B,6,15,9
B,6,16,-7
B,6,17,1
B,6,18,3
B,6,19,0
B,6,20,-7
B,6,21,-1
B,6,22,2
B,6,23,-8
B,6,24,-4
B,6,25,-4
B,6,26,5
B,6,27,3
B,6,28,5
B,6,29,-9
B,6,30,-8
B,6,31,-7
B,6,32,1
B,6,33,7
B,6,34,0
B,6,35,5
B,6,36,-6
B,6,37,-6
B,6,38,0
B,6,39,2
B,6,40,-3
B,6,41,-5
B,6,42,9
B,6,43,-9
B,6,44,6
B,6,45,2
B,6,46,2
B,6,47,5
B,6,48,6
B,6,49,-6
B,6,50,0
B,6,51,-2
B,6,52,4
B,6,53,8
B,6,54,-1
B,6,55,-5
B,6,56,0
B,6,57,-2
B,6,58,3
B,6,59,1
B,6,60,-7
B,6,61,-7
B,6,62,-4
B,6,63,-8
B,6,64,-9
B,6,65,-7
B,6,66,-3
B,6,67,9
B,6,68,1
B,6,69,8
B,6,70,8
B,6,71,-2
B,6,72,-5
B,6,73,4
B,6,74,-4
B,6,75,-9
B,6,76,-8
B,6,77,6
B,6,78,-8
B,6,79,7
B,6,80,2
B,6,81,-6
B,6,82,8
B,6,83,-1
B,6,84,-8
B,6,85,-7
B,6,86,6
B,6,87,-4
B,6,88,4
B,6,89,-9
B,6,90,-3
B,6,91,-4
B,6,92,8
B,6,93,-3
B,6,94,-1
B,6,95,6
B,6,96,3
B,6,97,1
B,6,98,0
B,6,99,-1
B,6,100,-3
B,6,101,-5
B,6,102,1
B,6,103,-3
B,6,104,-1
B,6,105,-7
B,6,106,-8
B,6,107,-2
B,6,108,-1
B,6,109,8
B,6,110,9
B,6,111,9
B,6,112,9
B,6,113,-5
B,6,114,0
B,6,115,1
B,6,116,6
B,6,117,3
B,6,118,7
B,6,119,-5
B,6,120,3
B,6,121,2
B,6,122,-6
B,6,123,3
B,6,124,-1
B,6,125,-3
B,6,126,3
B,6,127,-3
B,6,128,-9
B,6,129,-8
B,6,130,-8
B,6,131,9
B,6,132,6
B,6,133,-2
B,6,134,-2
B,6,135,2
B,6,136,-9
B,6,137,5
B,6,138,-2
B,6,139,-2
B,6,140,-3
B,6,141,1
B,6,142,8
B,6,143,-3
B,6,144,-5
B,6,145,2
B,6,146,4
B,6,147,7
B,6,148,-1
B,6,149,-3
B,6,150,1
B,6,151,6
B,6,152,-8
B,6,153,-8
B,6,154,2
B,6,155,0
B,6,156,9
B,6,157,-4
B,6,158,6
B,6,159,-8
B,7,0,3
B,7,1,7
B,7,2,0
B,7,3,-2
B,7,4,0
B,7,5,7
B,7,6,-2
B,7,7,9
B,7,8,-3
B,7,9,1
B,7,10,7
B,7,11,-4
B,7,12,1
B,7,13,1
B,7,14,-9
B,7,15,4
B,7,16,-2
B,7,17,8
B,7,18,-8
B,7,19,9
B,7,20,-5
B,7,21,-9
B,7,22,-1
B,7,23,-3
B,7,24,1
B,7,25,0
B,7,26,-5
B,7,27,-4
B,7,28,-2
B,7,29,-8
B,7,30,-8
B,7,31,4
B,7,32,6
B,7,33,-2
B,7,34,0
B,7,35,-6
B,7,36,-4
B,7,37,5
B,7,38,-8
B,7,39,-9
B,7,40,-4
B,7,41,1
B,7,42,-9
B,7,43,8
B,7,44,-3
B,7,45,-8
B,7,46,-6
B,7,47,-2
B,7,48,-6
B,7,49,-6
B,7,50,-3
B,7,51,1
B,7,52,-1
B,7,53,-3
B,7,54,-7
B,7,55,-4
B,7,56,-1
B,7,57,-9
B,7,58,-3
B,7,59,1
B,7,60,0
B,7,61,1
B,7,62,-8
B,7,63,-6
B,7,64,4
B,7,65,8
B,7,66,-6
B,7,67,-7
B,7,68,7
B,7,69,-3
B,7,70,6
B,7,71,7
B,7,72,-2
B,7,73,-6
B,7,74,-4
B,7,75,-3
B,7,76,-1
B,7,77,-8
B,7,78,8
B,7,79,-6
B,7,80,-1
B,7,81,-6
B,7,82,4
B,7,83,-5
B,7,84,-5
B,7,85,-3
B,7,86,0
B,7,87,-1
B,7,88,0
B,7,89,9
B,7,90,5
B,7,91,-1
B,7,92,6
B,7,93,0
B,7,94,6
B,7,95,-3
B,7,96,7
B,7,97,3
B,7,98,4
B,7,99,6
B,7,100,9
B,7,101,-3
B,7,102,3
B,7,103,-5
B,7,104,7
B,7,105,-3
B,7,106,6
B,7,107,1
B,7,108,-5
B,7,109,-8
B,7,110,8
B,7,111,8
B,7,112,2
B,7,113,6
B,7,114,1
B,7,115,-5
B,7,116,0
B,7,117,0
B,7,118,0
B,7,119,-1
B,7,120,4
B,7,121,4
B,7,122,-4
B,7,123,8
B,7,124,-8
B,7,125,-3
B,7,126,8
B,7,127,-6
B,7,128,5
B,7,129,-8
B,7,130,0
B,7,131,5
B,7,132,8
B,7,133,-1
B,7,134,-3
B,7,135,-2
B,7,136,4
B,7,137,-2
B,7,138,7
B,7,139,-4
B,7,140,5
B,7,141,-9
B,7,142,-4
B,7,143,-2
B,7,144,-9
B,7,145,0
B,7,146,-4
B,7,147,-4
B,7,148,4
B,7,149,-7
B,7,150,1
B,7,151,-3
B,7,152,1
B,7,153,-1
B,7,154,-2
B,7,155,2
B,7,156,4
B,7,157,-9
B,7,158,-9
B,7,159,-7
B,8,0,-3
B,8,1,-6
B,8,2,5
B,8,3,-5
B,8,4,-4
B,8,5,5
B,8,6,-5
B,8,7,2
B,8,8,9
B,8,9,7
B,8,10,7
B,8,11,-1
B,8,12,-9
B,8,13,-4
B,8,14,4
B,8,15,6
B,8,16,3
B,8,17,-9
B,8,18,0
B,8,19,1
B,8,20,-5
B,8,21,-6
B,8,22,2
B,8,23,6
B,8,24,9
B,8,25,-5
B,8,26,0
B,8,27,-4
B,8,28,-4
B,8,29,4
B,8,30,7
B,8,31,-5
B,8,32,0
B,8,33,-6
B,8,34,6
B,8,35,2
B,8,36,0
B,8,37,5
B,8,38,6
B,8,39,6
B,8,40,-5
B,8,41,5
B,8,42,0
B,8,43,-3
B,8,44,-7
B,8,45,-9
B,8,46,-8
B,8,47,-6
B,8,48,-8
B,8,49,-4
B,8,50,2
B,8,51,-1
B,8,52,-3
B,8,53,-9
B,8,54,9
B,8,55,2
B,8,56,7
B,8,57,6
B,8,58,-4
B,8,59,7
B,8,60,1
B,8,61,6
B,8,62,-5
B,8,63,8
B,8,64,-9
B,8,65,-6
B,8,66,-8
B,8,67,-3
B,8,68,-9
B,8,69,9
B,8,70,-2
B,8,71,-3
B,8,72,-1
B,8,73,-2
B,8,74,0
B,8,75,-1
B,8,76,5
B,8,77,5
B,8,78,-3
B,8,79,3
B,8,80,-6
B,8,81,-3
B,8,82,7
B,8,83,1
B,8,84,-7
B,8,85,-4
B,8,86,8
B,8,87,-1
B,8,88,-6
B,8,89,0
B,8,90,9
B,8,91,-2
B,8,92,-5
B,8,93,-3
B,8,94,-5
B,8,95,-3
B,8,96,4
B,8,97,8
B,8,98,-6
B,8,99,2
B,8,100,-6
B,8,101,6
B,8,102,5
B,8,103,-3
B,8,104,9
B,8,105,3
B,8,106,-9
B,8,107,1
B,8,108,0
B,8,109,-9
B,8,110,6
B,8,111,3
B,8,112,3
B,8,113,9
B,8,114,-2
B,8,115,5
B,8,116,-2
B,8,117,-5
B,8,118,-4
B,8,119,-4
B,8,120,2
B,8,121,-4
B,8,122,-8
B,8,123,3
B,8,124,5
B,8,125,4
B,8,126,-5
B,8,127,-3
B,8,128,-4
B,8,129,-9
B,8,130,1
B,8,131,8
B,8,132,-8
B,8,133,-9
B,8,134,-2
B,8,135,9
B,8,136,-6
B,8,137,1
B,8,138,2
B,8,139,2
B,8,140,8
B,8,141,-4
B,8,142,4
B,8,143,7
B,8,144,0
B,8,145,-4
B,8,146,9
B,8,147,-6
B,8,148,-4
B,8,149,-2
B,8,150,-8
B,8,151,6
B,8,152,8
B,8,153,-1
B,8,154,0
B,8,155,-2
B,8,156,-4
B,8,157,7
B,8,158,7
B,8,159,5
B,9,0,-5
B,9,1,3
B,9,2,-6
B,9,3,-8
B,9,4,5
B,9,5,-6
B,9,6,1
B,9,7,-8
B,9,8,-5
B,9,9,2
B,9,10,7
B,9,11,-2
B,9,12,4
B,9,13,-3
B,9,14,-5
B,9,15,4
B,9,16,0
B,9,17,0
B,9,18,7
B,9,19,-5
B,9,20,8
B,9,21,-5
B,9,22,2
B,9,23,6
B,9,24,4
B,9,25,1
B,9,26,0
B,9,27,9
B,9,28,-9
B,9,29,8
B,9,30,1
B,9,31,-2
B,9,32,8
B,9,33,-6
B,9,34,7
B,9,35,-2
B,9,36,6
B,9,37,8
B,9,38,0
B,9,39,-6
B,9,40,-3
B,9,41,-1
B,9,42,-7
B,9,43,2
B,9,44,5
B,9,45,8
B,9,46,-8
B,9,47,2
B,9,48,-6
B,9,49,-7
B,9,50,5
B,9,51,-9
B,9,52,-8
B,9,53,-2
B,9,54,1
B,9,55,-8
B,9,56,5
B,9,57,7
B,9,58,-9
B,9,59,-7
B,9,60,-8
B,9,61,-7
B,9,62,-6
B,9,63,2
B,9,64,0
B,9,65,9
B,9,66,-1
B,9,67,4
B,9,68,7
B,9,69,-9
B,9,70,-1
B,9,71,4
B,9,72,2
B,9,73,-2
B,9,74,-4
B,9,75,3
B,9,76,5
B,9,77,2
B,9,78,3
B,9,79,-4
B,9,80,1
B,9,81,-2
B,9,82,2
B,9,83,-3
B,9,84,-3
B,9,85,-6
B,9,86,8
B,9,87,4
B,9,88,3
B,9,89,-2
B,9,90,-1
B,9,91,8
B,9,92,-2
B,9,93,0
B,9,94,6
B,9,95,1
B,9,96,-7
B,9,97,-5
B,9,98,-1
B,9,99,0
B,9,100,-2
B,9,101,2
B,9,102,-1
B,9,103,7
B,9,104,1
B,9,105,-4
B,9,106,-2
B,9,107,3
B,9,108,-3
B,9,109,-1
B,9,110,9
B,9,111,3
B,9,112,-2
B,9,113,5
B,9,114,-2
B,9,115,-2
B,9,116,1
B,9,117,0
B,9,118,-3
B,9,119,8
B,9,120,9
B,9,121,0
B,9,122,4
B,9,123,-2
B,9,124,8
B,9,125,-2
B,9,126,-9
B,9,127,7
B,9,128,2
B,9,129,-5
B,9,130,6
B,9,131,7
B,9,132,4
B,9,133,7
B,9,134,-4
B,9,135,6
B,9,136,0
B,9,137,7
B,9,138,2
B,9,139,-3
B,9,140,8
B,9,141,7
B,9,142,4
B,9,143,-3
B,9,144,-2
B,9,145,4
B,9,146,-6
B,9,147,7
B,9,148,8
B,9,149,2
B,9,150,9
B,9,151,4
B,9,152,3
B,9,153,5
B,9,154,-3
B,9,155,-5
B,9,156,-2
B,9,157,-1
B,9,158,2
B,9,159,-4
B,10,0,-2
B,10,1,9
B,10,2,1
B,10,3,4
B,10,4,3
B,10,5,4
B,10,6,-6
B,10,7,1
B,10,8,-6
B,10,9,-1
B,10,10,-8
B,10,11,-5
B,10,12,-1
B,10,13,0
B,10,14,-2
B,10,15,1
B,10,16,5
B,10,17,6
B,10,18,5
B,10,19,-7
B,10,20,6
B,10,21,7
B,10,22,1
B,10,23,-2
B,10,24,-4
B,10,25,8
B,10,26,0
B,10,27,4
B,10,28,-2
B,10,29,7
B,10,30,-9
B,10,31,1
B,10,32,4
B,10,33,-5
B,10,34,7
B,10,35,5
B,10,36,1
B,10,37,2
B,10,38,9
B,10,39,-1
B,10,40,1
B,10,41,0
B,10,42,-5
B,10,43,-8
B,10,44,3
B,10,45,1
B,10,46,8
B,10,47,5
B,10,48,-8
